qs_rank;country_territory;region;name;description;country;city;latitude;longitude;website;image_url;institution_profile;teaching_languages
575;Czechy;Europa;Politechnika w Brnie;Politechnika w Brnie to czeska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Veveří. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Czechy;Veveří;49.201541666;16.603613888;https://www.vut.cz/;http://commons.wikimedia.org/wiki/Special:FilePath/FIT%20VUT%20v%20Brn%C4%9B%20%28n%C3%A1dvo%C5%99%C3%AD%29.jpeg;techniczny;czeski, angielski
430;Czechy;Europa;Uniwersytet Masaryka;Uniwersytet Masaryka to czeski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Brno-město. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Czechy;Brno-město;49.198611111;16.605277777;https://www.muni.cz;http://commons.wikimedia.org/wiki/Special:FilePath/Kounics%20palace%20in%20Brno%202010%20%282%29.jpg;ogólny;czeski, angielski
801-850;Włochy;Europa;Uniwersytet w Bari;Uniwersytet w Bari to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bari. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Włochy;Bari;41.12073;16.8684;https://www.uniba.it;http://commons.wikimedia.org/wiki/Special:FilePath/Facciata%20dell%27ateneo%20principale%20dell%27Universit%C3%A0%20degli%20Studi%20di%20Bari%20Aldo%20Moro.jpg;ogólny;włoski, angielski
801-850;Włochy;Europa;Politechnika w Bari;Politechnika w Bari to włoska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Bari. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Włochy;Bari;41.111383611;16.883233333;http://www.poliba.it/it;http://commons.wikimedia.org/wiki/Special:FilePath/Politecnico%20di%20Bari.png;techniczny;włoski, angielski
1001-1200;Polska;Europa;Uniwersytet Przyrodniczy w Poznaniu;Uniwersytet Przyrodniczy w Poznaniu to polska uczelnia o profilu związanym z naukami o życiu, rolnictwem, środowiskiem i technologiami żywności z siedzibą w Poznań. Uczelnia jest dobrym wyborem dla kandydatów zainteresowanych zrównoważonym rozwojem, gospodarką zasobami naturalnymi i praktycznymi badaniami terenowymi.;Polska;Poznań;52.4256;16.9064;http://www.up.poznan.pl;http://commons.wikimedia.org/wiki/Special:FilePath/UP%20Poznan.jpg;agricultural;polski, angielski
741-750;Polska;Europa;Uniwersytet im. Adama Mickiewicza w Poznaniu;Uniwersytet im. Adama Mickiewicza w Poznaniu to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Poznań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Polska;Poznań;52.4047;16.9155;http://www.amu.edu.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Poznan%2010-2013%20img06%20University.jpg;ogólny;polski, angielski
1001-1200;Polska;Europa;Politechnika Poznańska;Politechnika Poznańska to polska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Poznań. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Polska;Poznań;52.394166666;16.918333333;https://www.put.poznan.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Rektorat%20Politechniki%20Pozna%C5%84skiej%2003.JPG;techniczny;polski, angielski
801-850;Polska;Europa;Uniwersytet Wrocławski;Uniwersytet Wrocławski to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Wrocław. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Polska;Wrocław;51.113611111;17.033333333;https://uwr.edu.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Wroclaw-%20Uniwersytet%20i%20Kosciol%20Uniwersytecki.jpg;ogólny;polski, angielski
851-900;Polska;Europa;Politechnika Wrocławska;Politechnika Wrocławska to jedna z najważniejszych polskich politechnik, znana z informatyki, elektroniki, automatyki, budownictwa i inżynierii materiałowej. Uczelnia prowadzi liczne projekty badawczo-rozwojowe i współpracuje z firmami technologicznymi Dolnego Śląska.;Polska;Wrocław;51.10733;17.05958;http://www.pwr.edu.pl;http://commons.wikimedia.org/wiki/Special:FilePath/Politechnika%20Wroclawska%20-%20budynek%20glowny.jpg;techniczny;polski, angielski
684;Słowacja;Europa;Uniwersytet Komeńskiego w Bratysławie;Uniwersytet Komeńskiego w Bratysławie to europejski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bratislava. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Słowacja;Bratislava;48.141222222;17.115944444;https://uniba.sk/;http://commons.wikimedia.org/wiki/Special:FilePath/Univerzita%20Komensk%C3%A9ho.jpg;ogólny;angielski, język lokalny
1001-1200;Słowacja;Europa;Słowacki Uniwersytet Techniczny w Bratysławie;Słowacki Uniwersytet Techniczny w Bratysławie to europejska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Bratislava. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Słowacja;Bratislava;48.15467057;17.11743951;http://www.stuba.sk;http://commons.wikimedia.org/wiki/Special:FilePath/STU-Building.JPG;techniczny;słowacki, angielski
668;Czechy;Europa;Uniwersytet Palackiego w Ołomuńcu;Uniwersytet Palackiego w Ołomuńcu to czeski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Olomouc. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Czechy;Olomouc;49.59508;17.25914;http://www.upol.cz/en/;http://commons.wikimedia.org/wiki/Special:FilePath/Zbrojnice%20-%20pohled%20z%20prvn%C3%ADho%20patra%20budovy%2C%20Olomouc.jpg;ogólny;czeski, angielski
1001-1200;Węgry;Europa;Uniwersytet Széchenyi István;Uniwersytet Széchenyi István to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w GyĹ‘r. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Węgry;Győr;47.6935;17.6276;http://uni.sze.hu/;http://commons.wikimedia.org/wiki/Special:FilePath/SZE%20f%C5%91%C3%A9p%C3%BClet.png;ogólny;węgierski, angielski
93;Szwecja;Europa;Uniwersytet w Uppsali;Uniwersytet w Uppsali to szwedzki uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwecja;Uppsala Municipality;59.8575;17.628888888;https://www.uu.se;http://commons.wikimedia.org/wiki/Special:FilePath/Universitas%20Regia%20Upsaliensis.jpg;ogólny;szwedzki, angielski
1201-1400;Czechy;Europa;Uniwersytet Tomáša Bati w Zlínie;Uniwersytet Tomáša Bati w Zlínie to czeski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Zlín. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Czechy;Zlín;49.222655555;17.664855555;http://web.utb.cz/;http://commons.wikimedia.org/wiki/Special:FilePath/Univerzita%20Tom%C3%A1%C5%A1e%20Bati%20%28fakulta%20managementu%20a%20ekonomiky%29.jpg;ogólny;czeski, angielski
1201-1400;Węgry;Europa;Uniwersytet Panoński;Uniwersytet Panoński to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Veszprém. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Węgry;Veszprém;47.08861111;17.90805556;http://www.uni-pannon.hu;http://commons.wikimedia.org/wiki/Special:FilePath/Veszpremi%20Egyetem%20B.JPG;ogólny;węgierski, angielski
147;Szwecja;Europa;Uniwersytet Sztokholmski;Uniwersytet Sztokholmski to szwedzki uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Stockholm. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Szwecja;Stockholm;59.363055555;18.060555555;https://su.se;http://commons.wikimedia.org/wiki/Special:FilePath/Stockholms%20universitet%20-%20KMB%20-%2016000300026090.jpg;ogólny;szwedzki, angielski
78;Szwecja;Europa;KTH Royal Institute of Technology;KTH Royal Institute of Technology to największa uczelnia techniczna w Szwecji, silna w inżynierii, architekturze, informatyce i technologiach zrównoważonych. Jej położenie w Sztokholmie sprzyja współpracy z firmami technologicznymi i sektorem innowacji.;Szwecja;Stockholm;59.347222222;18.072777777;https://www.kth.se;http://commons.wikimedia.org/wiki/Special:FilePath/Royal%20institute%20of%20technology%20Sweden%2020050616.jpg;techniczny;szwedzki, angielski
1001-1200;Włochy;Europa;Uniwersytet w Salento;Uniwersytet w Salento to włoski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Lecce. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Włochy;Lecce;40.352777777;18.166388888;https://www.unisalento.it;http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Monti%20-%20Serie%20fotografica%20%28Lecce%2C%201970%29%20-%20BEIC%206366323.jpg;ogólny;włoski, angielski
741-750;Węgry;Europa;Uniwersytet w Peczu;Uniwersytet w Peczu to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Pécs. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Węgry;Pécs;46.0741828;18.237722;https://international.pte.hu/;http://commons.wikimedia.org/wiki/Special:FilePath/Rector%27s%20Office%2C%20University%20of%20P%C3%A9cs.JPG;ogólny;węgierski, angielski
1201-1400;Bosnia and Herzegovina;Europa;Uniwersytet w Sarajewie;Uniwersytet w Sarajewie to bośniacki uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Bosnia and Herzegovina;Sarajevo Canton;43.8667;18.4167;https://www.unsa.ba/;http://commons.wikimedia.org/wiki/Special:FilePath/Sarajevo%20University%20building.JPG;ogólny;angielski, język lokalny
851-900;Polska;Europa;Uniwersytet Gdański;Uniwersytet Gdański to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Gdańsk. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Polska;Gdańsk;54.399444444;18.568611111;https://ug.edu.pl;http://commons.wikimedia.org/wiki/Special:FilePath/Mrongowiusz%20na%20tle%20Wydzia%C5%82u%20Biologii%20UG.JPG;ogólny;polski, angielski
1001-1200;Polska;Europa;Uniwersytet Mikołaja Kopernika w Toruniu;Uniwersytet Mikołaja Kopernika w Toruniu to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Toruń. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Polska;Toruń;53.0153;18.5722;http://www.umk.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Nicolaus%20Copernicus%20University%20in%20Toru%C5%84%2C%20rector%27s%20office.jpg;ogólny;polski, angielski
801-850;Polska;Europa;Politechnika Gdańska;Politechnika Gdańska to uczelnia techniczna o silnym profilu inżynierskim, informatycznym, morskim i energetycznym. Jej położenie w Trójmieście sprzyja współpracy z przemysłem, portami, sektorem offshore i firmami technologicznymi.;Polska;Gdańsk;54.371388888;18.618888888;https://pg.edu.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/Gmach%20glowny%20politechnika.jpg;techniczny;polski, angielski
1001-1200;Polska;Europa;Politechnika Śląska;Politechnika Śląska to polska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Gliwice. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Polska;Gliwice;50.29077778;18.67491667;http://www.polsl.pl/en;http://commons.wikimedia.org/wiki/Special:FilePath/Gliwice%20Strzody%20Czerwona%20Chemia%2004%2009%202011%20P9049533.jpg;techniczny;polski, angielski
1001-1200;Słowacja;Europa;Uniwersytet w Żylinie;Uniwersytet w Żylinie to europejski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Ĺ˝ilina. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Słowacja;Žilina;49.2228;18.74;https://www.uniza.sk/;http://commons.wikimedia.org/wiki/Special:FilePath/%C5%BDilinsk%C3%A1%20univerzita%20-%20Rektor%C3%A1t%20-%20Ve%C4%BEk%C3%BD%20Diel.jpg;ogólny;słowacki, angielski
648;Norwegia;Europa;UiT – Arktyczny Uniwersytet Norwegii;UiT – Arktyczny Uniwersytet Norwegii to norweski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Norwegia;Tromsø Municipality;69.680511111;18.973133333;https://en.uit.no/startsida;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Troms%C3%B8%20Breivika%20campus.JPG;ogólny;norweski, angielski
1201-1400;Polska;Europa;Uniwersytet Śląski w Katowicach;Uniwersytet Śląski w Katowicach to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Katowice. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Polska;Katowice;50.26075;19.028305555;http://www.us.edu.pl;http://commons.wikimedia.org/wiki/Special:FilePath/U%C5%9A%20rektorat%20deptak.jpg;ogólny;polski, angielski
1001-1200;Węgry;Europa;Uniwersytet Obuda;Uniwersytet Obuda to węgierska uczelnia techniczna, której oferta i badania koncentrują się na inżynierii, informatyce oraz naukach ścisłych z siedzibą w Budapest. Uczelnia stawia na zastosowania praktyczne, pracę projektową i współpracę z otoczeniem gospodarczym.;Węgry;Budapest;47.533777777;19.034930555;https://www.uni-obuda.hu/;http://commons.wikimedia.org/wiki/Special:FilePath/Budapest%20Tech%20Polytechnical%20Institute.jpg;techniczny;węgierski, angielski
711-720;Węgry;Europa;Uniwersytet Techniczno-Ekonomiczny w Budapeszcie;Uniwersytet Techniczno-Ekonomiczny w Budapeszcie to węgierska uczelnia lub szkoła wyższa o silnym profilu ekonomicznym, menedżerskim i społecznym. Wyróżnia się programami związanymi z biznesem, finansami, analizą danych, administracją lub polityką publiczną, często prowadzonymi w środowisku międzynarodowym.;Węgry;Budapest District XI;47.47985;19.05608;https://bme.hu;http://commons.wikimedia.org/wiki/Special:FilePath/Budapest%2C%20M%C5%B1szaki%20Egyetem.jpg;techniczny;węgierski, angielski
584;Węgry;Europa;Uniwersytet Loránda Eötvösa;Uniwersytet Loránda Eötvösa to węgierski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Budapest. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Węgry;Budapest;47.4906;19.0585;https://www.elte.hu/;http://commons.wikimedia.org/wiki/Special:FilePath/ElteFotoThalerTamas2.jpg;ogólny;węgierski, angielski
1001-1200;Polska;Europa;Politechnika Łódzka;Politechnika Łódzka to polska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Łódź. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Polska;Łódź;51.75;19.4499;https://www.p.lodz.pl;http://commons.wikimedia.org/wiki/Special:FilePath/Politechnika%20%C5%81%C3%B3dzka%20-%20Campus%20B.JPG;techniczny;polski, angielski
951-1000;Polska;Europa;Uniwersytet Łódzki;Uniwersytet Łódzki to polski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Łódź. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Polska;Łódź;51.7720775;19.4740065;https://en.uni.lodz.pl/;http://commons.wikimedia.org/wiki/Special:FilePath/O%20i%20Z%20UL.jpg;ogólny;polski, angielski
1201-1400;Serbia;Europa;Uniwersytet w Nowym Sadzie;Uniwersytet w Nowym Sadzie to serbski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Novi Sad. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Serbia;Novi Sad;45.247485;19.853974;http://www.uns.ac.rs/;http://commons.wikimedia.org/wiki/Special:FilePath/Univerzitet%20u%20Novom%20Sadu.jpg;ogólny;angielski, język lokalny
